trip_id,zone,payment_type,passenger_count,trip_distance,fare_amount
239121,Airport,Wallet,3,0.45,28.05
239122,Airport,Cash,5,3.83,39.11
239123,South,Card,3,6.86,38.91
239124,Airport,Card,3,1.92,14.29
239125,North,Card,5,10.62,27.37
239126,South,Card,2,1.63,55.46
239127,South,Cash,1,3.83,39.66
239128,North,Wallet,2,17.22,14.18
239129,North,Card,5,4.85,11.63
239130,Suburb,Card,5,11.67,28.45
239131,Airport,Cash,4,7.15,41.58
239132,Downtown,Card,3,8.33,17.11
239133,Central,Card,3,7.65,21.05
239134,North,Cash,1,13.59,49.96
239135,South,Cash,1,6.4,16.32
239136,Downtown,Wallet,3,7.61,21.34
239137,East,Cash,1,9.02,16.66
239138,South,Cash,4,2.54,43.42
239139,Central,Card,2,1.28,23.97
239140,South,Cash,2,2.79,18.21
239141,Downtown,Card,3,12.2,35.68
239142,North,Wallet,5,1.63,36.69
239143,West,Card,1,1.01,6.66
239144,Suburb,Card,3,7.44,18.21
239145,East,Card,5,8.49,17.11
239146,South,Cash,5,7.09,27.23
239147,South,Cash,1,3.3,21.4
239148,Suburb,Card,4,2.97,7.67
239149,South,Card,1,10.64,29.16
239150,South,Card,5,8.57,37.45
239151,Downtown,Card,2,2.1,20.04
239152,Suburb,Wallet,3,2.44,10.16
239153,South,Cash,1,2.77,12.63
239154,South,Card,2,23.57,9.57
239155,West,Card,4,17.78,36.54
239156,Central,Card,3,9.38,10.11
239157,South,Cash,2,0.29,22.11
239158,Airport,Card,2,10.37,25.29
239159,East,Card,1,1.32,13.07
239160,West,Cash,3,1.48,66.06
239161,East,Card,2,8.21,13.4
239162,North,Card,5,6.66,28.21
239163,East,Card,3,3.36,22.08
239164,Suburb,Card,4,2.51,9.71
239165,Airport,Wallet,3,4.51,43.76
239166,Downtown,Card,5,3.28,15.16
239167,Downtown,Card,3,4.94,21.72
239168,Downtown,Card,3,11.02,14.01
239169,Downtown,Wallet,2,4.92,12.39
239170,Suburb,Cash,3,1.86,43.58
239171,South,Card,5,1.23,24.09
239172,Central,Card,5,12.58,17.09
239173,Downtown,Card,2,3.45,21.26
239174,North,Cash,1,4.23,29.46
239175,Airport,Card,1,2.02,20.35
239176,Downtown,Card,3,2.93,21.23
239177,East,Card,4,1.86,12.45
239178,South,Card,5,4.84,25.6
239179,East,Cash,2,2.24,11.29
239180,Central,Card,5,2.18,17.67
239181,South,Card,4,9.77,25.4
239182,Suburb,Card,1,2.7,11.81
239183,Downtown,Cash,5,2.9,25.23
239184,Central,Card,3,2.69,44.09
239185,West,Card,3,7.27,31.28
239186,Central,Wallet,1,0.96,18.03
239187,North,Card,4,8.06,14.08
239188,Suburb,Card,4,1.51,27.41
239189,Suburb,Card,3,2.69,42.79
239190,East,Card,1,2.35,11.57
239191,Suburb,Card,2,3.76,18.49
239192,South,Card,3,5.05,45.16
239193,North,Card,4,17.86,34.56
239194,Airport,Card,4,1.56,31.55
239195,Airport,Card,2,5.31,35.93
239196,West,Cash,4,9.55,10.17
239197,Airport,Cash,3,10.2,10.14
239198,Downtown,Card,3,1.63,19.09
239199,West,Card,4,3.83,30.08
239200,Downtown,Wallet,1,0.69,19.65
239201,Airport,Cash,2,2.66,27.36
239202,Downtown,Card,5,13.66,35.27
239203,Downtown,Card,1,11.29,20.17
239204,Downtown,Card,5,7.08,22.29
239205,Airport,Card,3,3.62,6.6
239206,South,Card,2,14.23,17.07
239207,North,Cash,3,14.82,16.88
239208,Airport,Card,3,6.24,34.5
239209,Downtown,Card,1,7.68,41.03
239210,West,Cash,1,4.95,30.98
239211,Central,Cash,5,9.46,51.38
239212,West,Card,4,3.58,21.04
239213,North,Card,5,4.62,18.37
239214,South,Card,3,1.85,12.0
239215,Airport,Card,4,5.62,10.08
239216,North,Cash,3,2.07,10.18
239217,Central,Card,5,8.54,16.83
239218,Suburb,Card,5,3.87,10.82
239219,Suburb,Cash,3,10.93,6.46
239220,Suburb,Card,5,1.67,12.26
239221,Suburb,Card,5,15.81,48.28
239222,North,Cash,5,6.89,37.94
239223,Central,Card,3,3.53,21.24
239224,South,Cash,2,1.55,14.92
239225,Central,Card,1,5.25,19.54
239226,South,Cash,1,0.6,27.02
239227,Airport,Card,2,6.61,9.07
239228,South,Cash,3,3.94,5.59
239229,East,Card,3,5.85,28.75
239230,North,Card,3,7.01,22.23
239231,North,Cash,3,5.7,22.17
239232,Airport,Cash,3,10.45,34.92
239233,Central,Cash,4,3.56,25.23
239234,Central,Card,2,0.23,21.31
239235,East,Card,3,6.45,8.53
239236,East,Wallet,3,2.25,25.68
239237,Suburb,Card,5,7.04,25.21
239238,Airport,Card,3,5.99,19.06
239239,Central,Cash,5,1.36,42.04
239240,South,Cash,3,2.73,7.14
239241,Suburb,Card,1,2.55,52.98
239242,Airport,Card,1,10.53,16.3
239243,East,Card,3,3.71,45.5
239244,North,Cash,2,0.41,13.88
239245,Airport,Card,1,3.0,12.98
239246,South,Card,1,10.64,15.5
239247,Airport,Card,3,3.25,30.57
239248,North,Card,3,15.94,13.68
239249,Airport,Card,5,5.46,28.14
239250,East,Card,3,4.39,13.0
239251,East,Wallet,1,14.79,7.55
239252,East,Cash,1,3.96,22.67
239253,West,Card,2,4.44,20.18
239254,East,Card,3,1.52,14.68
239255,East,Card,1,4.38,8.17
239256,Downtown,Card,2,1.81,29.83
239257,South,Card,3,5.82,29.02
239258,West,Cash,2,8.84,20.76
239259,East,Card,1,1.67,15.8
239260,East,Card,3,0.95,13.17
239261,Suburb,Card,1,4.93,14.28
239262,Airport,Cash,2,8.22,18.5
239263,Airport,Card,5,6.87,32.03
239264,Central,Cash,1,12.88,23.64
239265,West,Cash,4,7.86,20.5
239266,Airport,Cash,3,4.94,23.13
239267,East,Wallet,5,2.8,17.83
239268,West,Cash,3,2.47,11.68
239269,Airport,Card,4,8.51,14.89
239270,Airport,Cash,1,1.86,20.66
239271,Downtown,Card,4,5.07,27.74
239272,Suburb,Card,4,4.26,48.01
239273,Central,Cash,5,8.24,28.9
239274,Downtown,Card,2,5.97,9.7
239275,West,Card,4,1.98,31.63
239276,West,Card,1,6.27,36.01
239277,South,Wallet,3,6.49,20.15
239278,Suburb,Cash,1,11.72,14.82
239279,South,Card,3,7.0,23.2
239280,North,Card,3,2.27,15.74
239281,West,Card,3,3.21,15.16
239282,East,Card,3,4.13,15.74
239283,Airport,Card,5,7.72,15.37
239284,Downtown,Card,4,2.99,14.97
239285,Airport,Card,3,3.0,25.71
239286,North,Card,1,8.48,33.61
239287,Airport,Card,1,8.66,11.87
239288,East,Card,4,2.65,15.05
239289,West,Card,3,4.85,31.82
239290,East,Wallet,5,2.88,29.0
239291,Downtown,Cash,3,7.24,21.18
239292,South,Wallet,3,2.0,45.45
239293,Suburb,Cash,3,3.23,22.4
239294,South,Card,2,12.07,24.46
239295,South,Cash,5,2.33,14.96
239296,Central,Cash,3,1.7,15.69
239297,Airport,Card,1,1.58,20.7
239298,West,Card,4,3.88,32.08
239299,Suburb,Cash,2,0.47,41.1
239300,Central,Cash,1,5.56,20.98
239301,Downtown,Card,1,3.08,45.78
239302,Downtown,Card,4,4.73,16.14
239303,South,Cash,5,21.87,31.08
239304,East,Card,5,17.15,13.43
239305,West,Card,4,11.94,17.27
239306,South,Wallet,5,6.91,10.47
239307,Airport,Cash,4,9.15,37.57
239308,Suburb,Card,3,8.92,18.15
239309,East,Card,4,6.66,37.16
239310,Suburb,Card,2,6.84,14.74
239311,South,Card,1,8.87,19.78
239312,Suburb,Cash,4,1.66,23.7
239313,Central,Card,2,1.48,9.92
239314,West,Cash,2,3.19,25.02
239315,Downtown,Card,3,2.81,31.76
239316,East,Cash,1,2.4,32.83
239317,South,Wallet,5,5.03,26.11
239318,East,Card,2,4.91,16.99
239319,Downtown,Card,1,6.66,31.53
239320,Suburb,Cash,1,11.27,9.7
239321,Suburb,Cash,4,6.77,24.86
239322,North,Card,4,10.62,14.62
239323,Central,Cash,1,2.46,15.11
239324,Suburb,Card,2,5.79,25.17
239325,West,Cash,2,7.48,31.04
239326,East,Card,2,4.86,8.41
239327,North,Cash,4,3.19,21.03
239328,South,Card,5,5.27,19.29
239329,North,Cash,2,8.46,28.32
239330,South,Cash,2,3.26,51.47
239331,Airport,Card,3,13.28,11.28
239332,Suburb,Card,1,2.1,35.18
239333,East,Card,4,2.83,30.9
239334,Central,Cash,3,6.39,11.85
239335,Central,Cash,2,11.6,59.08
239336,East,Wallet,1,3.17,33.19
239337,West,Cash,1,3.84,31.12
239338,North,Cash,4,2.14,11.91
239339,Downtown,Cash,3,3.36,39.51
239340,Central,Card,1,8.85,42.65
239341,Central,Cash,2,12.31,16.73
239342,Downtown,Card,4,3.52,6.65
239343,Central,Card,3,1.12,15.68
239344,North,Wallet,4,0.65,17.34
239345,West,Card,3,7.62,23.91
239346,South,Card,5,9.55,13.91
239347,East,Card,4,8.08,40.93
239348,West,Cash,1,3.88,21.39
239349,Central,Card,1,4.64,21.21
239350,Airport,Cash,5,10.36,32.13
239351,East,Card,5,4.55,19.64
239352,East,Card,4,11.67,14.02
239353,North,Card,1,6.52,11.62
239354,Suburb,Card,2,5.17,34.99
239355,Suburb,Card,4,5.17,8.25
239356,Downtown,Cash,2,8.68,32.53
239357,West,Card,1,4.65,13.43
239358,Central,Card,1,10.42,12.55
239359,Central,Card,5,3.55,32.32
239360,Downtown,Wallet,2,2.26,7.05
239361,East,Cash,1,1.83,46.84
239362,Central,Wallet,5,4.03,10.11
239363,North,Card,5,5.75,14.02
239364,West,Card,4,5.33,13.17
239365,West,Cash,5,2.63,16.65
239366,Suburb,Card,5,6.89,42.26
239367,Suburb,Card,5,18.64,31.38
239368,Airport,Wallet,5,14.94,27.6
239369,South,Card,4,1.81,78.04
239370,Airport,Cash,1,3.8,18.52
239371,Downtown,Card,4,5.15,6.7
239372,North,Card,4,6.28,31.42
239373,Suburb,Cash,4,8.41,9.51
239374,West,Card,5,3.45,24.15
239375,Downtown,Card,4,13.75,23.33
239376,North,Card,3,2.36,24.85
239377,South,Card,5,1.56,9.71
239378,Airport,Cash,3,9.17,30.1
239379,North,Card,5,6.45,10.96
239380,Downtown,Cash,3,8.17,7.12
239381,Suburb,Card,5,5.14,16.28
239382,Airport,Card,1,7.22,28.26
239383,North,Card,5,8.34,13.32
239384,Central,Card,2,2.24,20.46
239385,Airport,Cash,1,7.35,12.33
239386,Central,Card,4,10.71,9.24
239387,North,Card,1,12.92,15.68
239388,Suburb,Card,5,20.86,11.09
239389,West,Cash,2,12.47,18.77
239390,South,Cash,5,0.11,14.84
239391,Central,Card,3,9.52,14.45
239392,South,Cash,5,7.57,30.82
239393,Downtown,Cash,2,3.72,12.04
239394,North,Cash,1,21.06,26.49
239395,Central,Card,5,18.14,12.03
239396,Downtown,Cash,5,6.68,11.72
239397,Airport,Card,5,9.84,15.66
239398,North,Wallet,3,3.52,26.24
239399,South,Wallet,3,3.64,7.11
239400,West,Cash,1,2.05,35.08
239401,Central,Cash,3,3.55,26.14
239402,Central,Card,2,2.77,32.39
239403,South,Card,3,6.64,9.95
239404,South,Cash,2,5.62,35.45
239405,Airport,Wallet,3,9.68,10.76
239406,Downtown,Card,5,6.55,74.66
239407,Central,Card,3,7.38,11.68
239408,West,Cash,4,1.63,7.66
239409,West,Card,5,7.55,22.13
239410,East,Card,2,8.76,32.83
239411,North,Cash,5,4.67,37.6
239412,East,Card,5,4.41,5.37
239413,East,Card,1,4.88,14.79
239414,North,Card,4,3.67,12.89
239415,Suburb,Card,5,3.11,37.29
239416,South,Cash,2,5.0,24.79
239417,Downtown,Card,1,4.07,16.42
239418,North,Card,5,9.3,14.74
239419,West,Cash,2,2.02,11.11
239420,West,Card,3,2.87,9.84
239421,West,Cash,2,3.18,25.49
239422,East,Card,4,8.98,43.61
239423,Airport,Wallet,4,1.95,16.67
239424,Suburb,Card,2,11.1,52.45
239425,East,Card,1,1.87,6.98
239426,East,Cash,3,4.16,5.69
239427,East,Card,3,3.37,52.42
239428,Suburb,Cash,2,4.55,21.63
239429,Downtown,Card,2,3.83,17.09
239430,North,Card,1,7.63,20.72
239431,North,Cash,3,1.78,20.91
239432,West,Cash,1,10.18,30.93
239433,East,Card,3,1.23,20.97
239434,Downtown,Cash,3,2.4,37.94
239435,West,Wallet,2,0.87,12.41
239436,South,Card,1,5.88,42.89
239437,Suburb,Cash,3,3.6,18.19
239438,South,Cash,5,10.21,6.42
239439,Suburb,Wallet,1,9.86,9.53
239440,East,Cash,3,8.71,16.13
239441,Suburb,Card,5,11.34,38.25
239442,South,Wallet,5,4.48,48.11
239443,East,Card,5,8.15,24.79
239444,East,Card,4,6.31,8.86
239445,South,Wallet,4,4.88,21.3
239446,West,Card,5,12.61,10.65
239447,Central,Card,3,6.9,56.18
239448,Central,Card,3,2.16,28.18
239449,West,Cash,2,5.26,34.53
239450,Airport,Card,5,12.82,9.04
239451,Downtown,Card,1,5.5,24.97
239452,Downtown,Cash,4,5.53,38.01
239453,North,Wallet,3,6.9,33.53
239454,Central,Cash,4,5.19,29.25
239455,Downtown,Card,4,9.01,35.54
239456,Central,Card,1,4.16,10.44
239457,North,Card,4,4.4,20.87
239458,Suburb,Card,2,9.47,12.91
239459,Airport,Card,1,9.34,10.26
239460,Central,Cash,5,10.52,32.61
239461,South,Wallet,4,3.49,14.99
239462,East,Wallet,3,5.83,11.18
239463,North,Cash,4,9.94,34.46
239464,East,Card,3,3.49,7.31
239465,Airport,Cash,2,6.83,16.99
239466,Airport,Card,4,2.31,45.57
239467,Airport,Cash,5,5.95,25.17
239468,Suburb,Card,1,5.82,39.15
239469,Airport,Cash,2,11.22,22.19
239470,West,Card,4,3.54,6.77
239471,Suburb,Cash,4,10.72,53.52
239472,Downtown,Card,3,4.64,26.76
239473,East,Card,3,0.66,19.28
239474,East,Card,2,4.09,21.93
239475,North,Card,4,9.15,6.21
239476,South,Cash,1,4.92,16.24
239477,Airport,Card,5,1.22,13.4
239478,Airport,Card,1,1.89,40.52
239479,West,Card,4,4.94,24.09
239480,Central,Card,5,8.74,26.73
239481,Airport,Card,3,16.82,28.19
239482,West,Card,1,7.81,17.56
239483,West,Card,3,6.79,17.57
239484,Airport,Card,4,5.31,7.72
239485,East,Cash,5,4.58,14.62
239486,Airport,Card,2,1.35,9.67
239487,West,Card,1,7.96,15.37
239488,Suburb,Cash,5,5.67,7.97
239489,East,Cash,1,1.28,24.72
239490,South,Card,4,6.35,35.17
239491,East,Card,2,9.53,12.6
239492,South,Card,2,5.3,40.88
239493,Airport,Card,5,5.12,28.65
239494,North,Card,1,1.56,21.19
239495,South,Card,2,4.42,27.99
239496,Suburb,Card,2,3.9,13.44
239497,Central,Cash,3,6.92,24.68
239498,South,Card,4,2.13,41.54
239499,Central,Card,1,3.71,24.51
239500,Suburb,Card,2,1.69,31.2
239501,Suburb,Card,3,4.83,45.41
239502,Suburb,Card,5,9.32,11.72
239503,East,Wallet,1,2.55,41.59
239504,West,Cash,5,4.0,20.95
239505,Downtown,Card,3,3.02,17.24
239506,Suburb,Wallet,2,2.36,22.08
239507,Central,Card,3,11.77,11.94
239508,Central,Card,1,4.52,17.72
239509,South,Cash,3,1.65,31.33
239510,Airport,Card,3,2.86,14.16
239511,Central,Card,3,6.45,23.8
239512,Central,Card,3,8.17,18.21
239513,South,Wallet,2,6.1,16.28
239514,North,Card,4,2.36,10.19
239515,Airport,Card,1,3.2,21.17
239516,Downtown,Cash,4,4.92,5.67
239517,Suburb,Card,4,1.89,22.8
239518,East,Card,2,8.82,32.41
239519,Suburb,Card,1,6.7,25.3
239520,Suburb,Cash,1,4.24,15.37
239521,West,Cash,4,9.57,50.0
239522,Airport,Cash,3,4.32,40.25
239523,West,Wallet,5,3.92,21.19
239524,East,Cash,5,3.72,21.36
239525,East,Wallet,1,1.63,12.07
239526,Airport,Cash,5,3.44,30.28
239527,Downtown,Card,5,1.02,16.36
239528,Downtown,Cash,1,3.16,13.61
239529,West,Cash,3,9.73,50.21
239530,East,Card,2,1.44,28.53
239531,East,Card,1,3.11,37.65
239532,Downtown,Cash,1,9.24,11.12
239533,Downtown,Card,1,18.25,19.86
239534,Suburb,Card,2,9.09,18.27
239535,South,Card,3,4.75,30.59
239536,West,Card,3,2.61,24.97
239537,West,Card,4,2.01,25.75
239538,East,Cash,2,1.35,69.11
239539,North,Card,5,4.31,33.89
239540,South,Cash,2,5.17,22.93
239541,Suburb,Cash,2,5.98,14.23
239542,East,Card,4,5.82,21.11
239543,Central,Card,4,4.51,28.49
239544,Suburb,Card,2,3.47,33.05
239545,Airport,Card,1,1.87,22.16
239546,South,Card,3,2.77,34.76
239547,North,Card,3,13.82,17.56
239548,Airport,Card,2,6.03,33.39
239549,Airport,Card,4,1.82,8.81
239550,Central,Wallet,5,3.47,22.73
239551,Downtown,Card,1,2.08,44.22
239552,Suburb,Wallet,4,2.96,38.07
239553,East,Card,3,1.97,14.06
239554,West,Card,4,5.37,34.6
239555,South,Cash,5,14.27,5.33
239556,West,Card,5,8.08,23.02
239557,Downtown,Card,3,3.51,25.02
239558,Downtown,Card,3,3.29,43.74
239559,South,Card,4,1.69,23.56
239560,Central,Card,1,5.26,32.84
239561,East,Card,4,1.29,25.64
239562,Downtown,Card,1,2.79,12.75
239563,Airport,Card,2,2.93,29.8
239564,Airport,Wallet,5,18.07,10.41
239565,North,Cash,5,7.34,9.78
239566,Central,Card,5,10.26,16.87
239567,North,Cash,1,8.59,82.44
239568,Suburb,Card,1,15.84,23.47
239569,North,Card,4,6.44,24.8
239570,Downtown,Wallet,2,12.13,11.85
239571,Suburb,Card,5,6.92,13.36
239572,Suburb,Card,4,9.12,16.83
239573,West,Card,2,2.04,49.58
239574,Suburb,Cash,1,9.78,10.95
239575,West,Cash,1,10.36,46.03
239576,North,Cash,3,3.72,11.68
239577,East,Card,5,2.89,23.63
239578,Downtown,Card,5,3.67,20.34
239579,South,Card,5,2.81,15.98
239580,North,Cash,1,4.48,13.51
239581,West,Card,2,2.19,9.26
239582,South,Cash,3,6.88,21.89
239583,Suburb,Card,2,2.95,33.0
239584,Downtown,Card,2,10.89,23.58
239585,South,Cash,1,4.86,31.25
239586,Downtown,Cash,3,3.4,37.88
239587,Airport,Card,1,3.4,15.37
239588,Airport,Cash,5,7.3,32.97
239589,Central,Card,5,4.63,9.37
239590,Central,Cash,1,12.91,10.62
239591,Downtown,Cash,4,7.81,19.09
239592,East,Card,2,4.87,19.44
239593,Central,Cash,4,6.08,20.03
239594,West,Card,1,5.0,10.4
239595,Central,Card,3,16.18,26.21
239596,North,Cash,1,7.82,8.27
239597,South,Card,4,9.01,54.12
239598,Suburb,Card,1,1.98,28.83
239599,Airport,Cash,4,6.74,12.12
239600,East,Card,4,10.66,8.0
239601,North,Card,2,1.68,11.95
239602,Downtown,Cash,3,10.34,24.67
239603,East,Card,1,8.45,6.26
239604,Central,Card,1,3.1,6.7
239605,Downtown,Card,2,4.87,15.06
239606,West,Card,5,1.4,11.7
239607,South,Cash,1,0.45,18.5
239608,Central,Card,5,18.77,25.84
239609,Downtown,Cash,4,2.04,11.49
239610,Downtown,Card,2,4.0,31.06
239611,East,Wallet,3,12.82,11.01
239612,North,Cash,5,11.41,23.54
239613,Suburb,Cash,3,4.16,23.4
239614,East,Card,5,2.84,42.21
239615,Central,Card,3,2.51,26.01
239616,Suburb,Wallet,4,5.35,37.07
239617,West,Card,2,4.24,38.95
239618,Central,Cash,1,6.81,11.86
239619,Suburb,Card,4,0.39,49.93
239620,Downtown,Card,1,6.15,18.11
239621,Airport,Card,2,5.48,15.82
239622,Airport,Card,4,7.45,15.1
239623,South,Cash,3,6.88,35.09
239624,North,Card,1,0.86,25.11
239625,Suburb,Cash,2,1.02,30.56
239626,East,Card,5,8.33,9.71
239627,South,Cash,3,6.69,21.19
239628,South,Cash,4,4.92,8.45
239629,Airport,Cash,5,1.76,37.09
239630,Downtown,Cash,4,9.11,31.85
239631,North,Card,3,1.4,10.76
239632,North,Cash,5,21.38,23.56
239633,South,Cash,1,4.96,16.81
239634,West,Wallet,1,7.89,21.41
239635,East,Wallet,4,4.2,39.69
239636,Airport,Card,4,2.32,16.75
239637,Airport,Cash,2,9.24,22.63
239638,East,Card,1,4.02,12.98
239639,North,Card,5,6.25,11.34
239640,Central,Cash,2,2.26,16.8
239641,North,Card,4,19.18,22.3
239642,South,Card,5,4.21,35.21
239643,West,Cash,4,7.73,19.33
239644,North,Card,3,16.58,10.25
239645,South,Card,5,12.06,21.09
239646,Airport,Cash,3,0.79,15.94
239647,East,Cash,4,6.83,8.02
239648,Suburb,Cash,2,9.17,27.34
239649,Central,Wallet,4,9.0,15.09
239650,South,Cash,3,5.28,16.52
239651,Central,Card,2,0.52,35.68
239652,Central,Card,5,5.12,21.14
239653,East,Card,4,3.99,33.73
239654,Downtown,Cash,2,32.28,19.63
239655,Suburb,Wallet,1,3.94,9.68
239656,East,Card,1,2.86,15.68
239657,West,Card,1,0.1,13.52
239658,Central,Card,1,10.05,13.88
239659,West,Card,3,0.72,16.8
239660,North,Card,1,4.01,28.74
239661,North,Card,4,5.04,11.88
239662,North,Card,3,8.98,6.17
239663,Suburb,Card,3,12.59,9.75
239664,Central,Card,3,20.6,15.77
239665,Central,Card,4,2.8,14.26
239666,North,Card,1,26.0,20.33
239667,South,Card,3,3.55,40.65
239668,West,Card,4,2.3,16.93
239669,North,Card,1,10.2,17.64
239670,West,Cash,2,4.19,27.73
239671,Central,Cash,2,4.95,20.67
239672,Downtown,Card,3,1.42,16.64
239673,West,Card,4,2.84,47.91
239674,Suburb,Card,3,3.59,12.39
239675,North,Card,1,7.81,27.71
239676,West,Wallet,2,1.63,25.58
239677,Airport,Cash,2,8.44,16.14
239678,Airport,Cash,5,5.84,9.97
239679,South,Cash,1,7.65,19.39
239680,North,Card,2,2.46,12.53
239681,West,Cash,4,1.82,8.33
239682,East,Card,5,5.01,23.91
239683,North,Card,2,9.84,42.98
239684,Suburb,Cash,3,7.23,30.54
239685,East,Card,4,6.35,12.16
239686,Central,Card,5,13.15,6.91
239687,East,Wallet,1,10.61,19.71
239688,Central,Card,4,1.69,61.79
239689,Suburb,Card,4,7.86,10.53
239690,Downtown,Card,2,2.99,27.1
239691,Suburb,Wallet,3,5.2,25.74
239692,North,Wallet,5,2.8,15.56
239693,Central,Wallet,3,3.27,28.86
239694,Airport,Cash,5,2.76,16.4
239695,Downtown,Card,3,3.14,11.6
239696,Airport,Card,3,12.16,36.06
239697,West,Card,5,10.38,23.97
239698,Suburb,Card,1,4.22,22.15
239699,Downtown,Cash,3,3.42,31.43
239700,South,Wallet,4,3.11,35.18
239701,Airport,Card,1,8.59,28.04
239702,Airport,Card,1,1.67,14.63
239703,Downtown,Card,5,1.06,11.25
239704,Central,Cash,5,3.57,17.93
239705,Airport,Cash,2,1.92,32.42
239706,Airport,Card,2,10.92,51.44
239707,Suburb,Wallet,5,6.74,15.55
239708,Central,Cash,4,6.66,35.1
239709,Suburb,Cash,4,4.68,12.04
239710,Airport,Wallet,1,4.96,12.63
239711,Airport,Card,4,4.61,66.41
239712,Suburb,Cash,5,2.14,32.76
239713,North,Card,3,7.05,12.29
239714,Suburb,Cash,1,3.11,20.47
239715,West,Card,4,6.78,72.55
239716,West,Card,2,2.06,22.7
239717,West,Card,3,4.65,13.63
239718,Central,Cash,3,4.51,16.16
239719,South,Cash,2,6.5,23.16
239720,South,Card,3,7.0,9.83
239721,West,Card,4,1.65,20.87
239722,Central,Card,1,6.6,34.59
239723,Airport,Card,5,14.61,18.84
239724,Suburb,Cash,4,4.43,16.4
239725,West,Card,3,4.76,13.16
239726,Central,Cash,3,18.95,21.9
239727,South,Cash,3,9.4,15.66
239728,East,Card,1,4.4,8.38
239729,Airport,Cash,5,7.62,26.99
239730,Downtown,Card,5,2.56,18.04
239731,East,Card,2,8.86,26.86
239732,North,Card,1,1.67,22.21
239733,Central,Card,5,10.06,24.43
239734,East,Wallet,3,1.48,7.4
239735,East,Cash,1,1.89,29.76
239736,East,Card,5,2.77,12.25
239737,Airport,Card,2,5.52,35.69
239738,West,Cash,4,7.48,24.55
239739,Central,Card,1,2.41,10.21
239740,Downtown,Card,2,1.56,9.56
239741,Airport,Card,3,7.43,26.29
239742,North,Cash,2,7.82,6.28
239743,Suburb,Card,1,5.07,29.16
239744,Downtown,Card,2,3.52,18.49
239745,Suburb,Card,5,3.62,10.56
239746,West,Card,3,3.86,37.76
239747,East,Card,1,4.66,10.46
239748,Suburb,Wallet,5,6.87,11.98
239749,Downtown,Card,3,5.3,21.3
239750,Airport,Cash,5,6.12,14.86
239751,North,Card,4,7.2,37.02
239752,Downtown,Cash,2,1.62,23.72
239753,Downtown,Card,3,13.32,30.17
239754,South,Card,2,1.84,12.32
239755,Downtown,Card,5,7.03,19.78
239756,Suburb,Cash,5,6.92,30.15
239757,North,Card,4,4.91,36.02
239758,East,Card,1,5.08,15.4
239759,Downtown,Cash,4,1.73,8.42
239760,South,Wallet,3,12.07,18.87
239761,South,Card,2,1.37,49.84
239762,West,Card,4,2.67,13.56
239763,South,Cash,1,20.48,33.15
239764,Central,Cash,4,8.65,16.37
239765,Downtown,Cash,2,5.06,33.41
239766,West,Card,5,1.43,13.07
239767,North,Card,3,3.67,19.07
239768,Central,Cash,4,10.59,25.8
239769,Airport,Card,4,8.88,30.96
239770,North,Cash,2,8.82,11.34
239771,Airport,Card,1,0.84,17.63
239772,East,Cash,4,3.45,55.23
239773,South,Card,2,9.22,20.11
239774,Central,Wallet,3,7.67,49.16
239775,Suburb,Cash,4,1.72,28.25
239776,West,Card,1,3.91,12.0
239777,Airport,Card,5,3.78,20.25
239778,North,Card,5,12.72,12.84
239779,Central,Card,1,1.55,16.24
239780,Central,Card,3,18.65,18.05
239781,West,Card,4,5.52,11.61
239782,North,Card,4,20.01,48.12
239783,Central,Card,4,1.37,22.78
239784,Suburb,Card,4,2.6,17.79
239785,South,Card,3,3.97,16.91
239786,Central,Cash,1,3.54,26.2
239787,West,Cash,5,2.1,7.72
239788,North,Card,4,2.92,35.0
239789,Central,Card,3,6.47,34.83
239790,Central,Card,3,11.97,31.75
239791,South,Card,1,3.39,21.87
239792,Downtown,Card,4,14.4,15.62
239793,East,Card,1,0.4,13.25
239794,East,Card,5,6.67,22.88
239795,South,Cash,5,1.09,49.47
239796,Downtown,Cash,2,1.5,26.55
239797,East,Card,5,0.48,15.43
239798,East,Card,1,2.13,55.49
239799,South,Card,3,1.62,25.42
239800,West,Card,3,3.79,22.84
239801,Airport,Cash,1,7.02,23.3
239802,East,Card,3,6.43,11.93
239803,East,Cash,1,4.64,24.35
239804,Downtown,Card,4,5.91,12.25
239805,East,Card,4,1.69,68.21
239806,West,Card,2,6.01,27.1
239807,Airport,Cash,3,2.17,14.29
239808,Suburb,Cash,2,10.66,21.08
239809,Central,Cash,2,1.69,35.96
239810,Suburb,Card,3,11.75,16.49
239811,Suburb,Card,5,6.26,19.23
239812,North,Card,5,2.39,26.52
239813,Suburb,Cash,2,4.04,26.67
239814,East,Card,5,2.82,12.17
239815,Central,Cash,3,8.73,24.07
239816,West,Card,4,8.97,39.66
239817,West,Card,4,6.39,11.64
239818,Airport,Card,2,2.3,22.52
239819,South,Card,5,9.68,9.06
239820,Downtown,Wallet,4,11.87,20.25
239821,Suburb,Card,2,5.0,16.97
239822,North,Wallet,4,4.41,11.19
